X,Y,Z
-0.06543,0.011719,0.974854
0.002441,0.014893,0.978516
-0.204102,0.017578,0.981689
-0.200684,0.037109,0.658203
-0.13916,-0.013428,0.981934
0.083984,-0.01001,1.006104
0.366211,0.010742,1.047363
-0.069824,0.007812,0.990479
0.221924,-0.020752,0.773193
0.092285,-0.029785,0.999512
-0.39624,0.02124,0.905029
-0.063477,0.011475,0.977051
-0.063721,0.210693,0.923584
-0.000244,0.198242,0.933838
-0.081787,0.006348,1.125
-0.004883,-0.285889,0.926758
-0.290283,0.009766,1.006836
-0.378174,-0.108398,1.010742
0.072021,0.119873,1.084473
0.094238,-0.018066,1.046631
0.05249,0.060791,0.978027
0.099365,0.043945,1.100098
0.064453,0.05542,1.100342
0.072021,0.0625,0.95459
-0.138184,0.019287,0.992188
-0.363037,-0.002197,1.225342
-0.282959,0.011475,0.975586
-0.074219,0.019775,0.977539
-0.043701,0.005859,0.977295
-0.148682,-0.037842,1.036377
-0.129395,0.017822,0.952148
-0.320557,0.023926,0.965088
-0.180664,0.082764,1.066162
0.108887,-0.009277,1.02124
0.181641,0.007568,1.047119
-0.047119,0.004883,0.95459
0.19458,0.000977,0.97583
0.041992,0.019531,1.024658
-0.398193,-0.032471,0.894043
-0.065918,0.010498,0.967285
0.059326,0.251221,1.020752
-0.046631,0.151855,1.030762
-0.118408,-0.177002,1.077393
-0.165039,-0.290039,1.061035
-0.272461,-0.054443,0.890137
-0.186279,-0.051758,0.826172
0.060547,-0.023682,0.98291
0.086914,0.009766,0.936035
-0.063721,0.005859,0.979736
0.397949,0.126709,1.080322
-0.099854,0.000488,1.077393
-0.317627,0.005859,0.980469
-0.402344,0.041016,0.965088
-0.066406,0.008057,0.976318
-0.067139,0.006592,0.976562
-0.060059,0.003418,0.976807
-0.063965,0.006836,0.97876
-0.069092,0.006104,0.976318
-0.17627,-0.081543,0.958496
-0.055908,0.003418,0.971924
-0.193604,0.032227,0.967285
-0.26416,-0.062256,0.911133
-0.179688,-0.064453,0.894775
0.065186,-0.024414,1.059814
0.31543,0.156494,1.031494
-0.107178,0.052002,0.976074
0.210693,0.074707,1.031982
-0.02832,0.024414,1.075439
-0.497314,-0.049316,0.980713
-0.063721,-0.002441,0.944092
-0.062744,0.337158,1.090576
-0.041992,-0.07373,0.968018
-0.135986,-0.38208,0.991211
-0.349121,-0.063232,1.129883
0.061279,-0.07373,0.709229
0.231445,0.099854,0.821289
0.169189,0.021973,0.983398
0.059082,-0.046631,1.000977
0.180908,0.015137,1.183105
-0.236328,-0.168701,0.939209
-0.387451,-0.077148,0.949951
-0.087158,0.056885,0.994141
-0.031738,-0.011475,0.990234
-0.064941,0.003662,0.976562
-0.068848,0.007324,0.970459
-0.065918,0.00415,0.979004
-0.066162,0.000488,0.977051
-0.063477,0.00293,0.977295
-0.062012,0.006348,0.973877
-0.110596,0.023193,0.959473
-0.232178,0.004639,0.90625
-0.177246,0.062012,0.938477
-0.082275,-0.109619,1.07959
0.078125,-0.17749,1.003906
0.192871,0.175537,1.020508
0.20752,0.04126,1.034912
0.1521,0.018311,0.958252
-0.25293,-0.083008,0.940674
-0.399902,0.052734,1.091064
-0.111816,0.254883,0.975098
0.083008,0.199951,0.89624
-0.101562,-0.102051,0.891357
-0.206787,-0.395752,0.998047
-0.186523,-0.006592,0.9729
-0.281006,-0.03125,0.960449
0.048584,0.072998,0.954346
0.265869,0.067139,0.968262
0.146729,0.048096,1.055664
0.099121,-0.013184,0.964111
0.234863,0.065674,1.123047
-0.14502,-0.05835,1.039551
-0.35791,-0.027588,0.972412
-0.274902,0.006348,0.93457
-0.049072,0.002441,0.948975
-0.068848,0.006592,0.980469
-0.069824,0.004883,0.97876
-0.064941,0.003418,0.979736
-0.062012,0.007324,0.977295
-0.06543,0.00293,0.980713
-0.128174,-0.022949,0.973145
-0.356445,-0.056641,0.895264
-0.250732,0.022217,1.071533
-0.191895,0.064209,1.125732
0.183105,-0.070312,0.990967
-0.0979,-0.10376,0.916016
0.175049,0.121826,1.009277
0.421143,0.141357,1.07373
0.057861,-0.093262,1.184814
-0.402344,-0.08374,0.929199
-0.26416,-0.088135,0.96167
-0.019287,0.19873,0.844727
-0.019043,0.120605,1.010498
-0.160889,-0.28418,0.982178
-0.189941,-0.186523,0.963379
-0.118896,-0.113281,0.935547
0.078125,0.053711,1.0
0.048096,0.01416,0.995605
-0.046875,-0.006836,0.984131
-0.040283,-0.042969,0.975342
-0.063232,0.007568,0.976562
0.26709,-0.001465,0.862061
0.025635,-0.005859,0.886719
-0.399902,-0.079102,1.053223
-0.35376,0.018066,0.965088
-0.057617,-0.00708,0.970947
-0.06543,0.005371,0.976074
-0.064453,0.008545,0.974854
-0.066895,0.006348,0.973145
-0.062988,0.007324,0.972412
-0.069092,0.005615,0.980225
-0.262207,-0.049072,0.939941
-0.37793,-0.048584,0.94873
-0.075928,0.095947,0.990723
0.115479,-0.064697,0.862305
0.232666,0.045654,1.004395
0.038086,-0.028564,0.992676
0.303467,-0.005859,1.054932
0.262695,0.019287,0.788086
-0.381836,-0.005127,1.013184
-0.272949,0.098389,0.930664
-0.118164,0.31958,0.985352
0.09375,0.057373,0.914551
-0.353271,-0.284424,1.017334
-0.091797,-0.369385,0.7146
0.01001,-0.098633,0.808838
0.181641,0.116943,1.038574
-0.023926,-0.02124,0.995117
-0.040039,0.001221,0.97583
0.299072,0.014404,1.082031
-0.057861,-0.083984,0.957764
-0.425293,-0.076172,0.870361
-0.113281,0.076416,0.945801
-0.162598,-0.005615,0.980957
-0.061523,0.009766,0.97876
-0.062988,0.009277,0.972412
-0.059082,0.006836,0.974854
-0.070557,0.009766,0.983643
-0.062988,0.007568,0.979492
-0.080322,0.019287,0.978027
-0.080322,0.044434,0.974121
-0.224609,-0.02832,0.979248
-0.2146,-0.000244,0.976318
-0.181641,-0.077637,0.877441
0.125977,-0.008301,0.838135
0.135986,-0.026123,1.019043
0.042725,-0.021484,0.979248
0.237305,-0.011475,0.999756
-0.507568,-0.141113,0.981201
-0.344971,0.123779,0.909668
-0.053223,0.262207,0.989502
-0.069092,0.211182,1.054199
-0.127441,-0.048096,1.091797
-0.035889,-0.218262,0.87915
-0.188232,-0.150635,0.903076
0.032471,-0.081543,0.863281
0.304688,0.112549,0.935059
-0.066406,0.007324,0.979248
0.248047,0.062988,0.942871
0.056396,0.018799,1.034912
-0.158447,-0.040039,0.975586
-0.341309,-0.057617,0.903076
-0.22876,0.098389,0.991943
-0.064697,0.008789,0.976562
-0.064697,0.007812,0.976074
-0.062012,0.004395,0.978271
-0.062744,0.004883,0.974609
-0.064697,0.005859,0.969238
-0.066406,0.005615,0.977051
-0.064697,0.002441,0.983398
-0.109619,0.027588,0.979248
-0.294678,0.011475,0.953369
-0.240234,0.020996,0.922363
-0.027832,-0.03418,0.942383
0.009766,0.006104,1.049072
0.29541,0.038086,1.005859
0.162842,-0.005371,1.039307
-0.019043,-0.068848,0.897949
-0.434326,0.014648,1.005371
-0.110107,-0.026611,0.963623
-0.12915,0.144287,0.891846
0.01416,0.144043,0.929443
-0.008545,-0.037842,0.995361
-0.195801,-0.249023,0.879883
-0.122559,-0.079102,1.055176
0.09668,0.092285,1.089355
-0.067627,0.002686,0.989014
0.213135,0.022461,1.061768
0.253174,-0.04541,0.932617
-0.293457,0.021973,1.307617
-0.270508,-0.007324,0.882568
-0.314941,0.082031,0.96875
-0.048584,-0.000244,0.970947
-0.066406,0.004395,0.969238
-0.063965,0.005615,0.972656
-0.06543,0.006348,0.969238
-0.069336,0.008789,0.979004
-0.060791,0.005859,0.976807
-0.064697,0.011963,0.979248
-0.067383,0.000977,0.97583
-0.29834,-0.12793,1.005859
-0.293945,-0.035645,1.023438
-0.180908,0.066406,1.069336
-0.011963,0.058594,1.111328
0.120361,0.221436,0.994141
0.098877,0.040771,1.000732
0.127197,-0.064453,1.013672
0.192871,0.088623,1.044189
-0.246582,-0.128418,0.915283
-0.472168,0.018555,0.91748
-0.0625,0.17334,0.916504
0.113037,0.252686,0.938477
-0.029297,0.05542,0.884277
-0.119141,-0.227539,1.015869
-0.164795,-0.096924,1.018066
-0.457764,-0.091064,0.98584
0.087646,-0.00293,0.914062
0.14502,0.061035,0.962646
0.053711,-0.01416,0.988525
0.342285,0.008057,0.946045
0.018555,0.007812,1.0979
-0.273682,0.00415,1.065918
-0.441895,-0.014648,0.95166
-0.066895,0.115234,0.974609
-0.074219,0.003662,0.973145
-0.064697,0.003174,0.980469
-0.06543,0.007812,0.971436
-0.06543,0.009033,0.975586
-0.063477,0.008545,0.982178
-0.063965,0.00293,0.977783
-0.062744,0.000488,0.979492
-0.175049,-0.012695,0.882812
-0.22998,0.005859,1.00293
-0.230225,0.023926,0.994141
0.110352,0.054199,0.939453
0.124268,-0.004395,1.003906
0.19043,-0.003662,1.0271
0.014404,0.004639,1.316162
-0.091553,0.01709,1.103027
-0.388916,0.057617,1.031738
-0.118164,0.227051,0.983643
-0.019287,0.172119,0.946289
-0.013184,0.065674,0.950439
-0.187012,-0.109131,1.078369
-0.081787,-0.217041,0.955566
-0.343506,-0.00415,1.032715
-0.167969,-0.054199,0.932129
0.116211,0.061523,1.073975
0.254883,-0.004883,1.022949
0.124756,-0.021484,1.039307
-0.312012,0.020508,1.162842
-0.375,-0.056885,0.907715
-0.265381,0.07959,0.977539
-0.07666,0.008789,0.975342
-0.02417,0.011719,0.980225
-0.0625,0.005127,0.972412
-0.064697,0.00708,0.981445
-0.062988,0.008057,0.983154
-0.062988,0.006348,0.973145
-0.062012,-0.000977,0.973389
-0.042725,0.005371,0.926025
-0.223389,-0.061035,0.834229
-0.250244,0.056396,1.036377
-0.042236,0.038574,0.900391
0.157715,-0.11792,0.815186
0.123047,0.027344,1.023438
0.217285,0.09375,1.039062
0.265381,-0.006836,0.948242
-0.020264,0.037109,1.027832
-0.522705,-0.160889,0.798584
-0.141113,0.244141,0.980225
0.016113,0.318359,0.93335
0.021973,0.047852,0.935059
-0.279785,-0.381348,1.091064
-0.252441,-0.104248,0.907227
-0.170898,-0.047852,0.87793
0.102295,-0.00708,0.921387
0.085449,0.013672,1.011963
-0.063477,0.011719,0.975586
0.353027,0.02002,0.993164
0.029053,-0.073975,0.913818
-0.226562,0.002197,0.90918
-0.197998,0.000244,0.972656
-0.165283,0.027588,0.927246
0.080566,0.071777,0.984863
-0.088379,-0.006836,0.970215
-0.068115,0.003906,0.97583
-0.067383,0.006104,0.980957
-0.061523,0.001709,0.970215
-0.063477,0.006592,0.977295
-0.168701,-0.027344,0.947266
-0.243652,-0.006104,1.052734
-0.254883,-0.03125,0.908936
0.050293,0.14624,1.092285
0.158936,0.010742,0.990967
0.193359,0.048828,1.135498
0.18335,0.06958,0.9375
0.18457,0.062012,0.897949
-0.245117,0.040771,1.023926
-0.500488,-0.046143,1.074707
-0.064697,0.18335,0.973389
-0.030518,0.220947,0.858154
-0.162842,-0.029297,0.999512
-0.139648,-0.402588,0.943604
-0.251221,-0.062988,1.122803
-0.107666,0.064941,0.978027
0.126221,0.08374,0.974854
0.155273,0.029053,1.052734
-0.063965,0.010498,0.98877
0.2146,0.083008,1.130615
0.248779,0.039795,0.962646
-0.152344,0.015137,0.908447
-0.399902,-0.071533,0.8479
-0.165771,0.111328,0.975342
-0.068359,0.003662,0.980713
-0.067139,0.006348,0.984131
-0.065918,0.009521,0.970947
-0.063965,0.006836,0.984375
-0.066406,0.005615,0.975098
-0.068359,0.006104,0.979736
-0.203125,-0.010986,0.968994
-0.351318,0.061768,0.955078
-0.44873,-0.086914,0.962646
0.274902,-0.091309,0.80957
0.305176,0.13501,0.769287
0.324463,0.134277,0.924561
0.240967,0.03125,1.154053
0.123047,-0.010254,0.994873
-0.320068,-0.106201,0.876709
-0.424072,0.048828,0.915283
-0.037598,0.272949,0.968994
0.000244,0.049316,0.911865
-0.044434,-0.188965,1.078857
-0.104736,-0.179932,0.842285
-0.240723,-0.079834,0.841309
-0.231934,-0.014893,1.050293
-0.089111,-0.022217,0.952148
0.158447,0.029297,0.969482
0.060059,-0.015381,1.003174
0.216553,0.107178,1.150391
0.254883,0.029053,0.860596
-0.272705,0.003662,1.053223
-0.433838,-0.004883,1.027588
-0.232422,0.049805,0.961426
-0.234863,-0.042725,0.989014
-0.064453,0.006348,0.980713
-0.062012,0.003906,0.973877
-0.065918,0.006104,0.978027
-0.064941,0.010986,0.973877
-0.060059,0.001709,0.978271
-0.165039,-0.027832,0.993408
-0.238525,0.04126,1.024902
-0.155273,0.031006,0.909668
-0.176758,-0.065674,1.040527
0.078125,-0.001953,0.980957
0.085205,0.124023,1.215332
0.009766,-0.037598,0.959473
-0.057129,0.002197,0.983398
0.121094,-0.026367,1.040527
-0.030518,0.007812,0.813477
-0.313965,0.168457,0.94751
-0.012695,0.285156,0.937988
-0.162598,0.101807,0.922852
-0.009521,-0.191895,0.931885
-0.093994,-0.304199,0.896729
-0.214355,0.037598,1.084473
-0.125732,-0.038818,0.848877
0.060791,0.088135,1.02124
0.149658,0.038574,1.006104
-0.062988,0.003906,0.980225
0.313721,0.064697,0.958252
0.146484,0.065918,1.186035
0.023926,0.06543,0.867432
-0.403076,-0.029785,1.08667
-0.066162,0.01123,0.980713
-0.065186,0.006104,0.9729
-0.06543,0.000488,0.975098
-0.063477,0.004883,0.980225
-0.064209,0.008057,0.976318
-0.064697,0.006348,0.975342
-0.064453,0.005859,0.983154
-0.183594,-0.020508,0.956299
-0.286377,-0.015137,0.938965
-0.109619,-0.008789,1.044922
0.03125,0.012939,0.941406
0.060547,-0.08252,0.966553
-0.063965,-0.073975,0.967773
0.267334,0.004883,0.968262
-0.005615,-0.056641,0.971924
-0.473633,0.030762,1.070557
-0.018066,0.323242,0.984863
0.013428,0.162354,0.950928
-0.216064,0.042969,1.100586
-0.033203,-0.407227,0.919922
-0.285156,-0.104004,0.944824
-0.232666,0.0896,0.93042
-0.096436,0.07373,1.195068
0.093506,-0.011963,0.955078
-0.060059,0.00415,0.968018
0.333496,0.063965,1.051514
0.189453,0.030518,1.106689
-0.26709,0.088379,1.077393
-0.415039,-0.05835,0.909668
-0.050781,0.012939,0.98584
-0.064941,0.006592,0.971924
-0.069092,0.003174,0.983398
-0.063965,0.005127,0.977295
-0.067871,0.001465,0.978271
-0.062256,0.007812,0.980469
-0.252197,-0.095947,0.941406
-0.11377,-0.008057,0.97998
-0.248291,-0.00293,0.950195
-0.315918,0.002441,0.981445
0.05542,0.071045,0.97876
0.079346,-0.011475,1.103271
0.008789,-0.007324,0.935547
0.077393,-0.241943,0.988281
0.171875,-0.012451,0.982422
0.001465,-0.016846,0.902588
-0.503662,0.074463,0.991211
-0.052246,0.322021,0.966309
-0.043213,0.128906,0.908936
-0.08374,-0.08374,0.991211
-0.127686,-0.09668,1.057861
-0.107666,-0.075684,1.132324
-0.159912,-0.116211,0.974121
-0.25415,-0.068604,0.974365
0.021973,0.082764,1.126221
0.264893,0.047852,0.92334
0.201172,-0.031006,0.967285
0.13916,-0.011719,1.100342
-0.283447,-0.001709,1.031738
-0.547852,-0.094482,0.859131
0.004639,0.054932,1.021729
-0.062744,0.006348,0.984131
-0.064697,0.006104,0.981445
-0.063232,0.011963,0.97583
-0.06543,0.00708,0.978027
-0.067627,0.006104,0.974121
-0.126465,-0.0354,0.977539
-0.04541,0.134277,0.981445
-0.341797,-0.000732,0.89917
-0.155518,0.039795,0.942871
0.019287,0.072998,0.976318
0.325684,0.009277,1.002686
-0.070312,0.008057,1.002441
0.233887,-0.02417,0.991699
0.077393,-0.041748,1.010498
-0.35376,-0.022217,1.092529
-0.375732,0.131348,0.935547
0.038818,0.331787,0.883545
-0.104736,0.127686,0.953857
-0.267334,-0.055664,1.154053
-0.151367,-0.421387,0.98877
-0.41626,-0.02832,0.848633
0.04541,-0.013672,0.756836
0.208984,0.043213,1.073975
-0.009521,-0.006836,0.978027
0.233154,-0.058594,1.096924
0.196045,0.001953,0.893311
-0.3396,0.075439,1.053711
-0.431641,0.044922,0.970215
-0.085938,0.001953,0.973633
-0.061768,0.006348,0.9729
-0.067871,0.015381,0.970947
-0.051758,0.014648,0.969971
-0.09375,-0.008545,0.982178
-0.057617,0.035156,0.981934
-0.068848,0.00708,0.977539
-0.065186,0.008789,0.982666
-0.064453,0.010498,0.9729
-0.199219,0.01001,0.913574
-0.338135,-0.034912,1.00708
0.22876,-0.052002,0.919189
0.442627,-0.016357,1.028564
0.248047,-0.009766,0.976318
-0.056396,0.006836,1.091553
-0.345215,-0.000488,0.971924
-0.060791,0.092285,0.980225
-0.028564,0.263184,0.982422
0.041992,0.131592,0.779541
-0.001465,-0.102783,0.983643
-0.126953,-0.355469,0.99292
-0.293457,-0.013916,0.956055
0.048096,-0.06665,0.784912
0.106445,0.077637,0.939209
0.119629,0.105469,0.985107
0.123047,0.032715,0.902588
0.21875,-0.050293,0.720947
0.060303,0.033936,1.02832
-0.422119,0.051514,0.917969
-0.258789,-0.061523,0.976562
-0.065674,0.012695,0.981445
-0.064209,0.011475,0.97876
-0.063721,0.010498,0.980957
-0.069336,0.008789,0.97876
-0.066162,0.012695,0.97583
-0.069092,0.009277,0.971436
-0.063477,0.014893,0.980957
-0.068604,0.014404,0.965332
-0.063721,0.01123,0.960693
-0.345703,-0.03418,0.967773
-0.163818,0.0271,0.962646
0.160156,-0.001465,0.967041
0.314941,-0.031982,0.97168
-0.06543,0.012207,0.980469
0.064453,-0.023438,0.996826
0.102295,-0.016602,1.010254
-0.110352,-0.00293,1.01709
-0.519531,0.106445,0.916748
-0.063965,0.008057,0.981201
-0.044434,0.222168,0.908691
-0.009033,0.18335,0.976807
0.008301,-0.09082,0.967773
-0.068115,-0.305908,0.911621
-0.27417,0.033203,0.938965
-0.273682,-0.04126,0.975098
0.00293,0.047852,1.036865
0.139648,0.025146,1.080811
-0.064453,0.010254,0.974121
0.055908,0.02002,1.046387
0.224365,-0.030518,0.897949
-0.018799,-0.008301,1.090332
-0.290771,0.048584,0.967773
-0.329346,0.021973,0.902344
-0.242432,0.023926,0.967285
-0.064697,0.013672,0.972656
-0.06665,0.010986,0.982422
-0.069092,0.009033,0.968018
-0.067383,0.006836,0.979736
-0.063477,0.010986,0.967285
-0.073486,0.02417,0.956543
-0.360352,-0.024658,1.01709
-0.150391,-0.001709,0.943115
-0.101318,0.02832,0.949219
0.002197,0.117676,0.945557
0.259766,0.001221,0.995605
0.135742,0.011719,0.968994
0.114014,-0.001221,1.081543
-0.128174,0.001709,0.946533
-0.717773,0.301025,0.977051
0.000732,0.232422,0.985352
0.059814,0.117432,0.914795
-0.013916,-0.165283,0.968506
-0.150879,-0.241943,0.971436
-0.232422,-0.026367,0.913574
0.013672,-0.002441,0.986328
0.117432,0.009521,0.98291
0.117676,0.0979,0.993652
0.226074,0.027832,0.989502
0.055908,0.050049,1.137939
-0.054932,0.009766,0.958252
-0.349121,0.005859,0.826904
-0.297607,-0.094971,0.955322
-0.062256,0.013184,0.983154
-0.072998,0.002441,0.977051
-0.077637,0.001709,0.97583
-0.065674,0.010254,0.9729
-0.064941,0.01123,0.974609
-0.065674,0.009766,0.969971
-0.066406,0.009766,0.974854
-0.137207,0.026855,0.998779
-0.046387,0.027588,0.906982
0.002197,-0.004395,1.007568
0.215332,-0.006104,0.986572
0.222168,-0.055176,0.846924
0.150391,0.046631,0.945312
0.109131,-0.008057,1.016846
-0.149414,-0.012939,1.044678
-0.518066,0.099609,0.851562
-0.115967,0.092529,0.957275
-0.113037,0.235107,1.028564
0.04248,0.112305,0.983887
-0.176025,-0.293457,1.037109
-0.339355,-0.083496,0.963379
-0.144287,0.025635,0.891602
0.105225,0.026123,0.953613
0.13208,0.076172,1.036133
-0.039551,0.016113,0.985596
0.135254,0.034424,1.066162
-0.14624,0.024902,1.069092
-0.051758,-0.00708,0.909668
-0.352783,0.066406,0.971924
-0.06543,0.010498,0.98877
-0.06543,0.009277,0.972412
-0.064453,0.008789,0.977051
-0.063965,0.011719,0.97583
-0.063721,0.010742,0.978516
-0.063477,0.005859,0.977295
-0.064453,0.010742,0.972656
-0.065918,0.012695,0.984131
-0.175781,0.075684,0.935547
-0.16748,-0.002197,0.892334
-0.116699,-0.027588,1.005615
0.10083,0.013672,0.981201
0.207275,-0.022461,0.960693
0.218506,-0.043945,0.96167
0.115967,-0.03833,1.054932
-0.174805,-0.070557,0.861084
-0.502197,0.17334,0.906738
-0.044189,0.238525,0.981445
-0.030518,0.209961,1.004883
0.020996,0.000977,1.026611
-0.200195,-0.354004,0.940674
-0.368652,0.008789,0.959961
-0.07251,0.005371,0.904541
0.019775,0.001221,0.980469
0.170898,0.049072,1.02832
0.072266,0.047119,0.972412
0.167969,-0.033447,0.989502
-0.054199,0.08252,1.061035
-0.401123,0.016113,1.00415
-0.461426,-0.009521,0.986816
-0.077148,-0.024658,0.955811
-0.066406,0.010742,0.970947
-0.063721,0.00708,0.979492
-0.071289,0.010742,0.982178
-0.062256,0.007568,0.972412
-0.067139,0.006836,0.97583
-0.068359,0.006592,0.971924
-0.063721,0.005371,0.977295
-0.040527,0.054199,0.979248
-0.415527,0.08252,1.062988
-0.177246,-0.002197,0.878174
0.109375,-0.045166,1.018066
0.149414,0.063232,1.05957
-0.065186,0.012939,0.97876
0.189209,0.01123,0.942383
0.104248,-0.068359,0.9729
-0.381836,0.00415,1.054688
-0.071045,0.012695,1.001221
-0.043701,0.100098,0.980225
-0.068115,0.212646,0.99585
-0.084717,0.076172,1.022949
-0.262939,-0.227539,0.993896
-0.242188,-0.152832,0.935547
-0.224365,0.012939,0.989502
0.011719,-0.020508,0.881836
0.280762,0.038818,0.915527
-0.004395,-0.020752,0.971924
0.141846,0.067139,0.990234
0.012207,0.037598,0.935303
0.012939,-0.047363,0.708496
-0.487305,0.068848,0.920898
-0.029541,0.047852,0.989258
-0.063965,0.010742,0.978516
-0.064697,0.00708,0.978271
-0.067139,0.01001,0.976807
-0.068848,0.010742,0.974854
-0.062988,0.005859,0.96875
-0.066162,0.010986,0.980469
-0.056152,-0.018555,0.967285
-0.256348,0.059814,0.936768
-0.317383,-0.015137,0.997803
-0.143311,-0.023926,0.982178
0.102539,-0.004395,1.007568
0.075439,0.012207,1.085205
0.201904,0.039551,1.001221
0.214844,0.011963,0.989746
0.172607,-0.03125,0.931396
-0.431885,0.060303,0.899414
-0.061768,0.012695,0.975098
-0.068604,0.214844,0.971924
0.001953,0.128418,0.949951
-0.075928,-0.263916,0.854492
-0.087646,-0.19751,0.950439
-0.171143,0.034424,0.934082
-0.005371,0.059814,0.948975
0.162842,0.013672,0.988525
-0.027588,-0.006348,0.983887
0.220459,0.033691,0.994873
0.062256,0.069092,0.974121
-0.111572,-0.006836,0.902344
-0.430908,0.005859,0.890137
-0.030518,-0.001221,0.993652
-0.068115,0.012451,0.975586
-0.065186,0.010742,0.97876
-0.067383,0.010498,0.97876
-0.063477,0.009033,0.974121
-0.063232,0.006592,0.981689
-0.065918,0.007812,0.981689
-0.064697,0.009033,0.985596
-0.077393,0.044434,0.976318
-0.363281,0.018555,1.043701
-0.223389,-0.031494,0.946289
-0.112793,0.030029,1.126221
0.086182,0.075195,0.990479
0.265137,-0.056641,1.057129
0.158936,0.022461,0.973877
0.191162,-0.003418,0.959961
0.091309,-0.098389,0.957031
-0.067627,0.006348,0.982178
-0.07959,0.22168,0.9646
-0.055176,0.326904,1.011475
-0.159424,-0.143555,0.998047
-0.325439,-0.220703,0.88623
-0.095703,-0.040039,0.883301
0.005615,0.021973,0.96875
0.496338,-0.028564,0.803223
0.070801,0.040527,0.938232
0.210693,0.00708,0.940186
-0.049805,0.062744,1.146973
-0.222168,-0.0625,1.001465
-0.350098,0.014648,0.814453
-0.063477,0.01001,0.972412
-0.063965,0.011475,0.973145
-0.064941,0.013672,0.976318
-0.06665,0.004639,0.97583
-0.065674,0.007324,0.977539
-0.065674,0.007568,0.978271
-0.0625,0.005127,0.976318
-0.247314,-0.042725,1.033936
-0.315186,0.019531,1.014893
-0.291748,0.017578,0.97168
-0.164795,-0.030762,1.143311
0.197754,-0.162109,0.937744
0.246826,-0.048584,1.005615
0.150391,0.048828,0.990479
0.066895,-0.004883,1.056152
0.058105,-0.042725,0.895508
-0.555664,0.208252,0.9021
-0.060547,0.013184,0.97876
-0.047119,0.281006,0.921387
0.034668,0.032959,0.994141
-0.247559,-0.271973,0.977051
-0.30249,-0.02124,1.02417
-0.078125,-0.038818,0.867188
0.065918,-0.005371,0.814209
0.084961,-0.009033,1.026367
0.011475,-0.016357,0.983887
0.177979,-0.005615,1.010742
0.052979,0.104248,1.145752
-0.147949,0.032471,0.989746
-0.34668,0.00708,0.976562
-0.057129,0.009521,0.9646
-0.070557,0.010498,0.97998
-0.061523,0.009277,0.969971
-0.069092,0.010254,0.976562
-0.065674,0.011963,0.974609
-0.061035,0.009766,0.974854
-0.065918,0.004639,0.980225
-0.056885,0.006348,0.966064
-0.343018,0.4375,0.936768
-0.206299,0.040527,0.964111
-0.115967,0.041016,0.988037
0.077881,-0.015625,0.826416
0.067627,-0.001709,0.917236
0.024902,-0.010254,0.966309
0.028564,0.005371,0.985352
0.156494,0.03418,1.032471
0.177246,-0.028564,1.015869
-0.313721,-0.017334,1.129883
-0.582275,0.042969,0.931641
-0.065186,0.007324,0.976807
-0.192383,0.212891,0.976562
-0.045166,0.166992,0.906738
-0.017822,-0.206787,0.971924
-0.16748,-0.218018,0.959717
-0.077637,0.021973,0.939453
0.055908,0.033936,1.042236
0.247559,-0.013672,0.982422
0.24707,0.043945,0.964111
0.225098,0.032471,1.0
-0.105957,-0.020752,1.033447
-0.373291,-0.052002,0.860596
-0.064209,0.011963,0.974854
-0.069824,0.007324,0.980469
-0.064941,0.003174,0.979736
-0.071289,0.006104,0.978271
-0.064209,0.006592,0.978516
-0.056396,0.009766,0.976807
-0.306396,0.004395,0.925781
-0.125488,-0.012939,0.934082
-0.004395,0.004395,0.858643
0.100098,-0.070312,0.866455
0.033691,0.013428,0.938232
0.219482,0.002197,0.979248
0.05127,-0.012207,1.056152
-0.190674,-0.001221,1.000977
-0.505371,0.068848,0.899902
-0.005127,0.219238,0.968262
-0.000488,0.143799,1.053467
-0.258545,-0.270996,1.063965
-0.415039,-0.074707,0.842285
-0.11499,0.045166,1.060303
0.12207,0.044922,0.97998
0.161865,0.049072,0.999268
0.167236,0.060059,1.02832
0.186768,-0.053955,0.961914
-0.039307,0.07373,1.075928
-0.37085,0.015137,0.918213
-0.34375,0.007568,0.952881
0.014648,0.046631,0.981689
-0.069092,0.008545,0.975342
-0.012939,-0.040527,0.887695
-0.068359,0.008545,0.976074
-0.067383,0.016602,0.973633
-0.06543,0.009277,0.979736
-0.068848,0.006348,0.981934
-0.062012,0.010254,0.981201
-0.066895,0.003174,0.987061
-0.220215,0.002441,0.952393
-0.458984,0.07373,1.135742
-0.233643,0.049316,1.024658
0.184082,0.013428,0.943848
0.245117,0.044678,0.978271
0.233643,0.018799,1.060303
0.289307,0.00293,0.968506
-0.078613,0.047363,1.099854
-0.668701,0.005859,1.0
0.010986,0.134766,0.988525
-0.162598,0.226562,1.20459
0.056152,-0.148193,0.853516
-0.264648,-0.349121,0.921387
-0.319824,-0.065186,0.925537
-0.017334,0.060303,0.949219
0.14917,0.030518,0.925537
-0.058594,0.007812,0.970459
0.266602,0.088135,1.108398
0.218262,0.062744,1.052734
-0.218994,-0.045166,0.846191
-0.42749,-0.050293,0.910156
-0.068848,0.009033,0.98291
-0.064453,0.00708,0.969727
-0.06543,0.00415,0.970215
-0.070557,0.01001,0.981201
-0.065674,0.010498,0.979248
-0.066162,0.008057,0.980957
-0.067627,0.008789,0.979736
-0.068604,0.009033,0.977295
-0.063477,0.007812,0.979004
-0.066406,0.008057,0.976074
-0.067383,0.01001,0.9729
